birthDate,playerID
1961-12-06,valench01
1961-12-14,sundspa01
1961-12-14,sundspe01
1961-12-17,leeed01
1961-12-19,krentda01
1961-12-29,oregato01
1962-01-06,verstle01
1962-01-11,carlske01
1962-01-13,higgipa01
1962-01-14,boimifr01
1962-01-22,gilbegr01
1962-01-23,boydra01
1962-01-25,chelich01
1962-01-29,curtato01
1962-02-01,riouxpi01
1962-02-02,donneda01
1962-02-04,moffami01
1962-02-06,gagnepa01
1962-02-07,turnbra01
1962-02-10,velisra01
1962-02-15,wilsomi01
1962-02-15,johangl01
1962-02-15,kylloma01
1962-02-17,magnama01
1962-02-18,lemaymo01
1962-02-21,duponje01
1962-02-22,stothmi01
1962-03-02,summara01
1962-03-02,anderpe02
1962-03-03,gaulije01
1962-03-03,volcami01
1962-03-05,semenan01
1962-03-06,bourbda01
1962-03-06,mayda01
1962-03-07,loustro01
1962-03-07,mckense01
1962-03-13,martigr01
1962-03-13,skrikpe01
1962-03-16,mullebr01
1962-03-26,mohermi01
1962-03-29,caseyjo01
1962-03-31,fletcst01
1962-04-03,walshmi01
1962-04-03,ludzist01
1962-04-05,donnego01
1962-04-08,newbejo01
1962-04-12,perlifr01
1962-04-15,schrewa01
1962-04-17,gealebo01
1962-04-19,mccutda01
1962-04-27,mcgilbo01
1962-04-29,jelinto01
1962-04-29,drivebr01
1962-04-29,servige01
1962-05-02,caprifr01
1962-05-08,pavesji01
1962-05-11,lenarti01
1962-05-18,chabojo01
1962-05-18,michada01
1962-05-19,wilsoca01
1962-05-22,pelenpe01
1962-05-25,nattrri01
1962-06-01,talakro01
1962-06-02,frawlda01
1962-06-08,bourqph01
1962-06-09,tuttbr01
1962-06-10,suttebr02
1962-06-12,morrida01
1962-06-16,ferguto01
1962-06-16,mollemi01
1962-06-17,wilsori02
1962-06-23,takkoka01
1962-06-28,roonest01
1962-07-04,mccleke01
1962-07-08,erixoja01
1962-07-10,laforma01
1962-07-11,duchega01
1962-07-18,jalori01
1962-07-19,municr01
1962-07-22,sejbaji01
1962-07-31,murratr01
1962-08-04,tanguch01
1962-08-09,johnsji02
1962-08-16,schlian01
1962-08-18,courtge01
1962-08-20,nordmro01
1962-08-22,lamoumi01
1962-08-22,zaniemi01
1962-08-22,mackesh01
1962-08-23,healygl01
1962-08-27,oatesad01
1962-09-11,camazto01
1962-09-11,simonfr01
1962-09-14,kurveto01
1962-09-17,arniesc01
1962-09-21,dineego01
1962-09-21,hiemeul01
1962-09-22,mokosca01
1962-09-26,bergqjo01
1962-09-28,eakinbr01
1962-09-28,fuhrgr01
1962-09-29,daskacl01
1962-10-01,brennda01
1962-10-06,scrutho01
1962-10-10,romanro01
1962-10-12,brownda01
1962-11-05,crawflo01
1962-11-09,bucykra01
1962-11-10,larmeje01
1962-11-12,huntema01
1962-11-13,orlanga01
1962-11-14,gronsja01
1962-11-19,ihnacmi01
1962-11-23,anholda01
1962-11-24,cavalgi01
1962-11-25,delorgi01
1962-12-01,staszra01
1962-12-01,dykstst01
1962-12-02,stanlda01
1962-12-09,dowiebr01
1962-12-14,dahlqch01
1963-01-02,coultne01
1963-01-05,maguike01
1963-01-08,butchga01
1963-01-10,leveino01
1963-01-15,handyro01
1963-01-18,kennede01
1963-01-24,schmino01
1963-01-27,hirscto01
1963-02-01,kortkro01
1963-02-02,dahlikj01
1963-02-02,byakiil01
1963-02-06,houghmi01
1963-02-06,gordosc01
1963-02-10,mclelsc01
1963-02-13,dufoulu01
1963-02-14,saarisi01
1963-02-15,dallmma01
1963-02-20,kharise01
1963-02-21,duggake01
1963-02-23,kostydo01
1963-02-24,vernomi01
1963-02-25,chishco01
1963-02-26,hoffmmi01
1963-03-01,habscma01
1963-03-01,svensma01
1963-03-01,vilgrcl01
1963-03-01,francro01
1963-03-02,dorioda01
1963-03-03,milleke01
1963-03-03,zemlari01
1963-03-04,thibagi01
1963-03-07,eaglemi01
1963-03-08,lalormi01
1963-03-10,kulakst01
1963-03-11,morrima01
1963-03-17,thornto01
1963-03-22,eklunpe01
1963-03-22,virtaha01
1963-03-23,roupema01
1963-03-27,lanthje01
1963-04-04,smithst04
1963-04-04,hawerda01
1963-04-06,sandsmi01
1963-04-08,mcfalda01
1963-04-13,mcgeoji01
1963-04-14,macdepa01
1963-04-16,defazde01
1963-04-16,gallega01
1963-04-20,verrecl01
1963-04-24,maleyda01
1963-04-29,benniji01
1963-04-30,smithst05
1963-05-03,cartejo01
1963-05-03,boutipa01
1963-05-08,zombori01
1963-05-09,stronke01
1963-05-09,cireljo01
1963-05-12,mathidw01
1963-05-17,smithdo03
1963-05-18,mcsorma01
1963-05-19,jarveha01
1963-05-19,laforbo01
1963-05-26,meighro01
1963-05-29,loisecl01
1963-06-02,evansdo01
1963-06-02,eatouje01
1963-06-06,ruzicvl01
1963-06-13,gilhera01
1963-06-14,patrija01
1963-06-15,gossema01
1963-06-15,strueto01
1963-06-25,gilmodo01
1963-06-26,caldeer01
1963-06-27,costeri01
1963-06-27,hollobr01
1963-06-29,sidorpe01
1963-07-07,tradela01
1963-07-08,ridlemi01
1963-07-08,mcdonhu01
1963-07-11,macinal01
1963-07-11,bergeto01
1963-07-13,carpebo01
1963-07-15,thomast01
1963-07-19,tueral01
1963-07-31,skrudbr01
1963-08-01,youngwe01
1963-08-04,duncaia01
1963-08-05,siltami01
1963-08-12,houckpa01
1963-08-15,taglipe01
1963-08-15,adamsgr02
1963-08-16,hepplal01
1963-08-20,cronish01
1963-08-21,shervgo01
1963-08-22,hammoke01
1963-08-23,mollera01
1963-08-27,gaumeda01
1963-09-01,degrada01
1963-09-01,chernri01
1963-09-02,gallage01
1963-09-02,guaypa01
1963-09-04,vanbijo01
1963-09-07,mokosjo01
1963-09-07,tantito01
1963-09-17,cichoch01
1963-09-17,darkmi01
1963-09-21,loneytr01
1963-09-29,andreda01
1963-10-02,hryneti01
1963-10-03,flatlpa01
1963-10-10,donnemi01
1963-10-11,harlosc01
1963-10-12,woodra01
1963-10-28,ganchpe01
1963-10-28,jensech01
1963-10-28,nylunga01
1963-10-28,dineeke01
1963-10-31,cyrpa01
1963-11-04,heidtmi01
1963-11-05,currabr01
1963-11-12,kravemi01
1963-11-29,natysmi01
1963-12-02,mcmurto01
1963-12-02,sutteri01
1963-12-02,suttero01
1963-12-07,priakse01
1963-12-10,kontoch01
1963-12-11,michepa01
1963-12-12,rucinmi01
1963-12-24,jutilti01
1963-12-30,emmonga01
1963-12-31,gillipa01
1964-01-01,yaremke01
1964-01-03,posavmi01
1964-01-05,camazja01
1964-01-06,gossegu01
1964-01-10,clarkde01
1964-01-14,nemchse01
1964-01-16,boykoda01
1964-01-21,leblajo01
1964-01-21,coxecr01
1964-01-22,shaunsc01
1964-01-25,sweenbo01
1964-01-25,roberma01
1964-01-29,kasteed01
1964-01-31,stewaal01
1964-02-03,lehmato01
1964-02-07,dadswdo01
1964-02-11,sirenvi01
1964-02-12,petitmi01
1964-02-13,sassegr01
1964-02-15,poudrda01
1964-02-17,pangda01
1964-02-19,leemaga01
1964-02-20,hallta01
1964-02-20,ruuttch01
1964-02-22,loganro01
1964-02-22,paterma01
1964-02-29,byersly01
1964-03-03,kudelbo01
1964-03-03,mckayro01
1964-03-04,kluzago01
1964-03-04,gauvrjo01
1964-03-09,houslph01
1964-03-11,helmira01
1964-03-12,plantca01
1964-03-21,kyteji01
1964-03-25,wreggke01
1964-03-26,besteal01
1964-03-26,samueul01
1964-03-28,kerral01
1964-03-29,krommri01
1964-03-29,robinsc01
1964-03-30,watsobi01
1964-03-30,elletda01
1964-03-30,milleco01
1964-04-01,stevesc01
1964-04-03,lomakan01
1964-04-03,campedo01
1964-04-07,gravest01
1964-04-09,tocchri01
1964-04-10,seguist01
1964-04-11,trottro01
1964-04-17,daneyke01
1964-04-19,gauthlu01
1964-04-25,courtyv01
1964-04-28,shawbr01
1964-05-03,hextaro01
1964-05-11,martito02
1964-05-11,kiddia01
1964-05-15,reidda02
1964-05-18,bohri01
1964-05-21,albelto01
1964-05-22,playfji01
1964-05-24,verbepa01
1964-05-25,shawda01
1964-05-27,felixch01
1964-05-30,smithve01
1964-06-06,gansda01
1964-06-09,mcswedo01
1964-06-12,browndo01
1964-06-18,rousebo01
1964-06-24,suterga01
1964-06-27,mikulol01
1964-07-02,lawlepa01
1964-07-08,gusaral01
1964-07-20,cravemu01
1964-07-25,granato01
1964-07-27,smithde04
1964-08-02,cullejo01
1964-08-03,lambma01
1964-08-08,sandesc01
1964-08-09,hullbr01
1964-08-09,khmylyu01
1964-08-22,evasode01
1964-08-23,ferrara01
1964-08-30,reierda01
1964-09-01,bellobr01
1964-09-04,sandsto01
1964-09-06,okerlto01
1964-09-07,parkeje01
1964-09-08,macivno01
1964-09-10,markgo01
1964-09-14,flichto01
1964-09-21,erreybo01
1964-09-24,henryda01
1964-09-29,tuckejo01
1964-10-04,hoffoji01
1964-10-06,reddipo01
1964-10-06,bailljo01
1964-10-07,bruceda01
1964-10-17,tomlami01
1964-10-18,lacomno01
1964-10-24,leblara01
1964-11-11,heathra01
1964-11-15,terrech01
1964-11-18,lambela01
1964-11-20,maclejo01
1964-12-02,barbedo01
1964-12-04,cowlewa01
1964-12-05,berezpe01
1964-12-07,laviope01
1964-12-09,markwne01
1964-12-11,gagneda01
1964-12-17,pietrfr01
1964-12-17,musilfr01
1964-12-19,lindhmi01
1964-12-21,kocurjo01
1964-12-23,klimape01
1965-01-04,bacaje01
1965-01-05,mcreybr01
1965-01-07,beaudyv01
1965-01-11,berglti01
1965-01-12,borscni01
1965-01-13,pederal01
1965-01-14,mayal01
1965-01-14,essenbo01
1965-01-14,johnsgr01
1965-01-17,turgesy01
1965-01-18,mcbaian01
1965-01-21,bradlbr01
1965-01-22,mazurja01
1965-01-22,smithde03
1965-01-25,tikkaes01
1965-01-29,hasekdo01
1965-01-31,dollabo01
1965-01-31,bakovpe01
1965-02-02,groulwa01
1965-02-09,mongemi01
1965-02-10,fosteno01
1965-02-13,reaugda01
1965-02-14,lowryda01
1965-02-15,bellbr01
1965-02-20,kachoma01
1965-02-21,lavarma01
1965-02-22,reekijo01
1965-02-22,lafonpa01
1965-02-28,makelmi01
1965-03-08,rowemi01
1965-03-13,culhaji01
1965-03-16,blomsar01
1965-03-22,charlto01
1965-03-22,kordijo01
1965-03-23,puppada01
1965-03-23,jarviii01
1965-03-23,preslwa01
1965-03-28,beukeje01
1965-03-28,tilleto01
1965-03-28,goertda01
1965-03-31,barrato01
1965-03-31,roberse01
1965-04-01,berrybr01
1965-04-06,diducge01
1965-04-07,biggsdo01
1965-04-15,steveke01
1965-04-17,payntke01
1965-04-20,jerrapa01
1965-04-21,belfoed01
1965-04-22,zezelpe01
1965-04-24,jacksje01
1965-04-27,herouyv01
1965-04-28,millami01
1965-05-05,joycedu01
1965-05-05,jennigr01
1965-05-06,bassebo01
1965-05-09,yzermst01
1965-05-10,hajduri01
1965-05-15,sevcija01
1965-05-20,grimsst01
1965-05-20,cassibr01
1965-05-23,quinnke01
1965-05-29,noonabr01
1965-05-29,myllyja01
1965-06-01,quinnda01
1965-06-02,creigad01
1965-06-02,courtru01
1965-06-05,turcoal01
1965-06-05,probebo01
1965-06-06,neelyca01
1965-06-21,brydgpa01
1965-06-21,madilje01
1965-06-24,raymoal01
1965-06-24,kruppuw01
1965-06-24,churlsh01
1965-06-26,jonesbr01
1965-06-27,toomese01
1965-06-29,lawtobr01
1965-06-30,puseych01
1965-06-30,duchest01
1965-07-07,smithra01
1965-07-10,evanske01
1965-07-12,erikspe01
1965-07-16,lemiecl01
1965-07-16,guyke01
1965-08-11,torkkja01
1965-08-11,bergema01
1965-08-12,walkego01
1965-08-13,sjodito01
1965-08-13,exelbra01
1965-08-16,mchugmi01
1965-08-19,jenseda03
1965-08-20,shoebbr01
1965-08-21,messimi01
1965-08-26,mcraech01
1965-08-28,minerjo01
1965-08-29,anderpe03
1965-08-29,hodgsda01
1965-09-02,milleke02
1965-09-04,momesse01
1965-09-05,fernema01
1965-09-07,evanssh01
1965-09-21,prajspe01
1965-09-22,redmocr01
1965-09-29,yawnetr01
1965-10-01,ronnicl01
1965-10-02,townsgr01
1965-10-05,lemiema01
1965-10-05,roypa01
1965-10-12,krygito01
1965-10-12,daignjj01
1965-10-13,cavalpa01
1965-10-16,titovge01
1965-10-20,shtalmi01
1965-10-27,brotepa01
1965-10-27,depalla01
1965-10-29,veseyji01
1965-11-08,pelusmi01
1965-11-09,gillto01
1965-11-13,guenest01
1965-11-16,barahra01
1965-11-18,jaybo01
1965-11-22,donatcl01
1965-11-25,nortoje01
1965-11-28,trappdo01
1965-11-29,haanpar01
1965-11-30,scevida01
1965-12-01,belanro01
1965-12-17,berubcr01
1965-12-25,mirondm01
1965-12-30,stevemi01
1965-12-30,thomsji02
1965-12-31,lappipe01
1966-01-04,latosja01
1966-01-05,tuttlst01
1966-01-05,podlora01
1966-01-05,macdobr01
1966-01-07,burrira01
1966-01-07,borsalu01
1966-01-08,vyazmig01
1966-01-08,viveiem01
1966-01-16,leachst01
1966-01-17,conroal01
1966-01-19,cotesy01
1966-01-25,torgapa01
1966-01-25,ranhepa01
1966-01-26,berthda01
1966-01-27,rohlije01
1966-01-28,pivonmi01
1966-02-08,mulleki01
1966-02-11,semakal01
1966-02-14,svobope01
1966-02-17,robitlu01
1966-02-18,kingkr01
1966-02-19,bluejo01
1966-02-19,douripe01
1966-02-21,laxdade01
1966-02-21,lammeha01
1966-02-22,severbr01
1966-02-23,drucejo01
1966-02-24,macdoke01
1966-02-25,haywari01
1966-02-26,fortima01
1966-02-27,wilksbr01
1966-03-05,halkibo01
1966-03-07,carknte01
1966-03-11,baumgke01
1966-03-13,bisseto01
1966-03-14,wakalda01
1966-03-18,banksda01
1966-03-21,iafraal01
1966-03-21,agnewji01
1966-03-22,ewento01
1966-03-24,reeseje01
1966-03-25,kvartdm01
1966-03-26,bawaro01
1966-04-05,hughebr02
1966-04-11,odelese01
1966-04-13,hodgeke02
1966-04-15,elikto01
1966-04-18,kamenva01
1966-04-20,riendvi01
1966-04-23,smythgr01
1966-04-28,richest02
1966-04-28,sabouke01
1966-04-30,brownje02
1966-05-03,chychje01
1966-05-04,stevejo01
1966-05-05,staplmi01
1966-05-06,morrijo02
1966-05-09,tinorma01
1966-05-10,andermi01
1966-05-11,fedotan01
1966-05-13,stientr01
1966-05-13,englijo01
1966-05-15,ysebapa01
1966-05-19,bureama01
1966-05-20,saundda01
1966-05-23,roberga01
1966-05-26,cliffch01
1966-05-27,sheppra01
1966-06-03,houdado01
1966-06-04,kypreni01
1966-06-07,richest01
1966-06-10,bennibr01
1966-06-11,mellasc01
1966-06-13,kushnda01
1966-06-18,volekda01
1966-06-18,bodgedo01
1966-06-20,snuggda01
1966-06-25,simarma01
1966-06-25,armstbi01
1966-06-26,germaer01
1966-06-26,mcleaki01
1966-07-01,burrsh01
1966-07-03,kekalja01
1966-07-07,hrkacto01
1966-07-07,capuaja01
1966-07-08,pasinda01
1966-07-09,richami01
1966-07-11,joycebo01
1966-07-13,sabolsh01
1966-07-16,lummejy01
1966-07-16,tatarmi01
1966-07-22,hynesgo01
1966-07-22,mcneimi01
1966-07-24,mackeda01
1966-07-30,hoffobr01
1966-08-02,hawkito01
1966-08-09,racinbr01
1966-08-10,mcdoubi01
1966-08-11,vellumi01
1966-08-13,corsosh01
1966-08-16,olczyed01
1966-08-17,sweendo01
1966-08-18,dobbibr01
1966-08-20,finnst01
1966-08-20,dirkro01
1966-08-25,srsento01
1966-08-29,murrami02
1966-08-30,wheelsi01
1966-08-31,bakerja01
1966-09-09,hatchke01
1966-09-10,nieuwjo01
1966-09-11,billicr01
1966-09-13,kravcig01
1966-09-14,vukotmi01
1966-09-18,chorsto01
1966-09-22,richtmi01
1966-09-27,chapdre01
1966-09-29,poescru01
1966-09-29,thyerma01
1966-10-05,olausfr01
1966-10-07,olsenda01
1966-10-07,hurlbmi01
1966-10-08,richaje01
1966-10-10,mollomi01
1966-10-11,chambsh01
1966-10-20,richato01
1966-10-22,thomlda01
1966-10-25,clarkwe01
1966-10-27,lauerbr01
1966-10-28,hoovero01
1966-10-28,hoguebe01
1966-11-05,posavi01
1966-11-20,drapeto01
1966-11-21,charbjo01
1966-11-24,burakro01
1966-11-30,bozonph01
1966-12-02,buchbke01
1966-12-03,lovsike01
1966-12-06,lafreja01
1966-12-07,grattda01
1966-12-09,murzyda01
1966-12-12,sandlji01
1966-12-14,ranfobi01
1966-12-19,weinrer01
1966-12-25,prokhvi01
1967-01-03,majorbr01
1967-01-03,lattada01
1967-01-06,metcasc01
1967-01-07,hebergu01
1967-01-09,mcllwda01
1967-01-09,huscrja01
1967-01-10,coleda01
1967-01-10,serowje01
1967-01-11,sternro01
1967-01-12,dahleul01
1967-01-25,brunema01
1967-01-25,mckayra02
1967-01-26,dallmro01
1967-01-27,mansoda01
1967-01-28,desjama01
1967-01-29,potvima01
1967-01-29,burkese01
1967-01-30,dundaro01
1967-02-02,irbear01
1967-02-02,latalji01
1967-02-03,horacto01
1967-02-04,marcida01
1967-02-06,hudsomi01
1967-02-07,hartmmi01
1967-02-08,corriyv01
1967-02-09,eisenne01
1967-02-11,kingde01
1967-02-11,nemetst01
1967-02-14,macwimi01
1967-02-14,johanca01
1967-02-15,simpscr01
1967-02-17,shuchga01
1967-02-18,mulvegl01
1967-02-27,kronro01
1967-02-27,eakinda01
1967-03-05,delguma01
1967-03-08,fedykbr01
1967-03-11,houldbi01
1967-03-11,bautise01
1967-03-16,kerchal01
1967-03-17,duncacr01
1967-03-17,luongch01
1967-03-19,konstvl01
1967-03-22,waremi01
1967-03-23,murphgo01
1967-03-25,parksgr01
1967-04-01,giffile01
1967-04-02,oconnmy01
1967-04-03,gilchbr01
1967-04-04,murraro01
1967-04-07,gambltr01
1967-04-07,paekji01
1967-04-10,whitmka01
1967-04-10,dufredo01
1967-04-12,sweenti01
1967-04-14,coteal02
1967-04-14,finleje01
1967-04-14,chiasst01
1967-04-16,lindbch01
1967-04-17,johanro01
1967-04-19,robinro01
1967-04-29,josepcu01
1967-05-10,gotaast01
1967-05-11,breaufr01
1967-05-12,shankda01
1967-05-12,rychewa01
1967-05-12,armstti01
1967-05-14,cristed01
1967-05-20,beersbo01
1967-05-21,mayerde01
1967-05-27,davydev01
1967-05-29,keanemi01
1967-05-29,mckicst01
1967-06-01,stewary01
1967-06-01,baronmu01
1967-06-02,bergemi02
1967-06-13,littmda01
1967-06-19,karjaky01
1967-06-20,jablopa01
1967-06-22,stantpa01
1967-06-24,huardbi01
1967-06-25,kingsc01
1967-06-28,lefebpa01
1967-06-29,royst01
1967-07-01,eastwmi01
1967-07-10,ennisji01
1967-07-14,reynobo01
1967-07-18,herbeia01
1967-07-24,benneri01
1967-07-25,manelge01
1967-07-27,wolancr01
1967-07-28,sharpje01
1967-08-01,vinceda01
1967-08-05,raglahe01
1967-08-09,bycejo01
1967-08-11,dalgabr01
1967-08-15,brochst01
1967-08-15,wilkine01
1967-08-17,emersne01
1967-08-18,middema01
1967-08-21,dopsoro01
1967-08-24,prieske01
1967-08-25,willida01
1967-08-29,vanalsh01
1967-08-31,larosgu01
1967-09-09,kaesetr01
1967-09-11,seabrgl01
1967-09-25,isselki01
1967-09-26,jannecr01
1967-10-01,youngsc01
1967-10-03,mclelto01
1967-10-03,vermema01
1967-10-05,larocde01
1967-10-05,beralpa01
1967-10-11,vaskede01
1967-10-14,lefebsy01
1967-10-16,flemige01
1967-10-16,murphjo01
1967-10-21,bergbi01
1967-10-22,tugnuro01
1967-10-25,chaseke01
1967-10-30,elynupa01
1967-10-30,aitkebr01
1967-10-31,gagnoda01
1967-11-03,cowiero01
1967-11-03,oneilmi01
1967-11-05,pitlila01
1967-11-11,hostama01
1967-11-18,lemiejo01
1967-11-21,lavoido01
1967-11-23,glynnbr01
1967-11-25,staubro01
1967-11-27,valkga01
1967-11-28,shudrro01
1967-12-14,maceash01
1967-12-16,nieckba01
1967-12-17,damphvi01
1967-12-18,corkubo01
1967-12-29,gibsodo02
1967-12-29,woodlda01
1968-01-01,youngcj01
1968-01-03,huffmke01
1968-01-03,laforma02
1968-01-05,drulist01
1968-01-05,juneajo01
1968-01-07,rosatmi01
1968-01-09,lessari01
1968-01-10,beaurst01
1968-01-11,flahewa01
1968-01-14,pederma01
1968-01-28,willise01
1968-01-31,bloemje01
1968-02-01,recchma01
1968-02-01,carnbpa01
1968-02-02,courted01
1968-02-02,routhje01
1968-02-03,kucerfr01
1968-02-07,tancich01
1968-02-07,bondrpe01
1968-02-07,andersh01
1968-02-09,willida02
1968-02-10,chapmbr01
1968-02-10,popovpe01
1968-02-12,winnech01
1968-02-12,chabofr01
1968-02-12,purvejo01
1968-02-13,sanipev01
1968-02-15,cheveti01
1968-02-19,dimairo01
1968-02-25,madelda01
1968-02-26,rohlile01
1968-02-27,sullimi01
1968-02-27,mortode01
1968-02-28,lebeast01
1968-02-28,greenje01
1968-03-01,sharpsc01
1968-03-03,leetcbr01
1968-03-05,podeish01
1968-03-07,browngr01
1968-03-08,zettlro01
1968-03-12,lartety01
1968-03-15,currida01
1968-03-21,garpejo01
1968-03-21,lazarje01
1968-03-21,ronaned01
1968-04-09,ojaneja01
1968-04-10,brownro01
1968-04-12,gravead01
1968-04-12,bradyne01
1968-04-12,guerast01
1968-04-13,endeacr01
1968-04-14,loachlo01
1968-04-19,chibiig01
1968-04-22,zalapza01
1968-04-23,coutusy01
1968-04-23,mcraeke01
1968-04-30,vitolha01
1968-04-30,pilonri01
1968-05-02,tomliki01
1968-05-02,turcoda01
1968-05-03,crowdtr01
1968-05-04,toddke01
1968-05-05,skardra01
1968-05-09,twistto01
1968-05-11,djoospe01
1968-05-11,dayjo01
1968-05-14,aholape01
1968-05-14,seftest01
1968-05-16,hervema01
1968-05-19,janssma01
1968-05-25,turnebr01
1968-05-25,keczmda01
1968-05-28,scremcl01
1968-05-28,hrivnji01
1968-06-01,hackeje01
1968-06-03,esaule01
1968-06-08,guayfr01
1968-06-08,rayro01
1968-06-16,kolstde01
1968-06-21,shannda02
1968-06-23,haasda01
1968-06-24,danieje01
1968-06-29,fleurth01
1968-07-03,nummite01
1968-07-06,karamvi01
1968-07-08,feathgl01
1968-07-14,freerma01
1968-07-20,carsoji01
1968-07-21,odelely01
1968-07-22,schlebr01
1968-07-23,osiecma01
1968-07-27,capuada01
1968-08-03,babcobo01
1968-08-04,colmami01
1968-08-10,hawgogr01
1968-08-10,andrial01
1968-08-23,cassemi01
1968-08-24,brunebe01
1968-08-27,doyonma01
1968-08-28,fitzgto01
1968-08-30,malakvl01
1968-09-03,connro01
1968-09-07,babewa01
1968-09-10,petrese01
1968-09-11,shafrko01
1968-09-12,byramsh01
1968-09-15,greenmi01
1968-09-16,otevrja01
1968-09-17,zelepva01
1968-09-20,glennma01
1968-09-23,warddi01
1968-10-02,weslegl01
1968-10-02,gaetzli01
1968-10-03,maroida01
1968-10-08,harkito01
1968-10-11,lapoicl01
1968-10-14,bergeje01
1968-10-22,quintst01
1968-10-22,yakete01
1968-10-30,chynode01
1968-11-08,joneske01
1968-11-13,fitzpma01
1968-11-18,sekerlu01
1968-11-22,kimblda01
1968-11-24,forslto01
1968-11-27,heaphsh01
1968-12-02,dopitji01
1968-12-10,rymshan01
1968-12-22,fiorepe01
1968-12-25,dowdji01
1968-12-30,dahlke01
1969-01-02,svehlro01
1969-01-02,tabarri01
1969-01-03,poapsst01
1969-01-12,moreja01
1969-01-12,russeca01
1969-01-14,emmada01
1969-01-15,burtad01
